station,last_update,CO,NH3,NO2,OZONE,PM10,PM2.5,SO2,AQI
"IITH Kandi, Hyderabad - TSPCB",2026-04-21 17:00:00,-0.07819679129539242,-0.40772763757627867,-0.6551353639057221,-0.5088050293455956,-0.3177367406692754,-1.0958220216247474,-0.3721070755060863,87.0
"ITO, Delhi - CPCB",2026-04-21 17:00:00,0.2600112389009339,-0.40772763757627867,1.1628461744879257,0.4402769826402083,0.6289568172974777,0.46100017870140586,0.9869949127562695,134.0
"Ibrahimpur, Vijayapura - KSPCB",2026-04-21 17:00:00,-0.07819679129539242,-0.40772763757627867,-0.8109623529108919,-0.9448697375552892,-1.2845727147629806,-1.0479198000762504,-1.0916316575273335,39.0
"Idgah Hills, Bhopal - MPPCB",2026-04-21 17:00:00,1.8383153798171232,-0.1304728440244092,0.5395382184672464,-0.25229637745754047,0.14553883025062503,-0.25753314452604953,-0.611948602846502,110.0
"Indira Colony Vistar, Pali - RSPCB",2026-04-21 17:00:00,-0.19093280136083451,-0.6849824311281482,-0.6031930342373322,-0.07274032113590191,0.20596607863148161,0.22148907095892073,-0.8517901301869177,113.0
"Indirapuram, Ghaziabad - UPPCB",2026-04-21 17:00:00,-0.19093280136083451,0.9785463301830687,0.072057251451737,0.1324666003745422,1.5756503752642306,0.9879246157348732,1.066942088536408,181.0
"Indra Nagar, Jhunjhunu - RSPCB",2026-04-21 17:00:00,-1.3746609070479767,0.7012915366311993,-0.23959672655860262,1.3637081294372067,0.28653574313929037,-0.37728869839729207,-0.7718429544067792,117.0
"Industrial Area, Hajipur - BSPCB",2026-04-21 17:00:00,-0.3036688114262766,1.2558011237349382,-0.6031930342373322,2.7488548496327043,2.663340846119649,3.1914268069657363,-0.9317373059670563,250.0
"JN Stadium, Shillong - Meghalaya PCB",2026-04-21 17:00:00,-0.9800848718189292,-0.1304728440244092,0.3317688997936867,-1.1757275242545389,-0.21702466003451443,-0.3054353660745466,1.3867307916569624,92.0
"JNU, Delhi - DPCC",2026-04-21 17:00:00,-0.41640482149171876,-0.9622372246800176,0.2278842404569068,0.5172295782066249,1.1123748043443302,1.2274357234773583,-0.29215989972594775,158.0
"Jadavpur, Kolkata - WBPCB",2026-04-21 17:00:00,-0.5291408315571609,1.5330559172868077,-0.8629046825792819,-0.38055070340156805,-1.0630061373665065,-0.5449464738170317,-1.0116844817471948,51.0
"Jagamohanpur, Keonjhar - OSPCB",2026-04-21 17:00:00,-0.19093280136083451,-0.6849824311281482,-0.7070776935741121,-0.25229637745754047,-0.5191609019387973,-0.49704425226853466,-0.6918957786266406,77.0
"Jahangirpuri, Delhi - DPCC",2026-04-21 17:00:00,-0.07819679129539242,3.7510942657017634,2.669173734871234,0.1837683307521532,2.643198429992697,2.8321601453520087,3.0656214830398723,234.0
"Jai Bhim Nagar, Meerut - UPPCB",2026-04-21 17:00:00,-0.13456479632811347,0.1467819495274603,-0.13571206722182275,1.4919624553812343,2.4014894364692707,-0.37728869839729207,-0.6918957786266406,222.0
"Jawahar Nagar, Puducherry - PPCC",2026-04-21 17:00:00,-0.754612851688045,-0.6849824311281482,-0.8109623529108919,-0.17534378189112396,-1.64713620504812,-1.4311375724642268,-0.7718429544067792,46.0
"Jawaharlal Nehru Stadium, Delhi - DPCC",2026-04-21 17:00:00,-0.5291408315571609,1.5330559172868077,2.565289075534454,0.4402769826402083,1.495080710756422,0.700511286443891,0.6672062096357152,177.0
"Jayanagar 5th Block, Bengaluru - KSPCB",2026-04-21 17:00:00,-0.5291408315571609,-0.1304728440244092,-0.3434813858953825,0.1324666003745422,-0.0357429148919447,0.029880184764932635,0.7471533854158537,101.0
"Jhalamand, Jodhpur - RSPCB",2026-04-21 17:00:00,-1.2619248969825345,0.1467819495274603,-0.8629046825792819,1.2611046686819847,-0.5393033180657495,-1.023968689302002,-0.8517901301869177,102.0
"Jhunsi, Prayagraj - UPPCB",2026-04-21 17:00:00,-0.9800848718189292,0.1467819495274603,-1.0706740012528415,0.4146261174514028,-0.4184488213040363,-0.6407509169140257,1.3867307916569624,82.0
"Jigani, Bengaluru - KSPCB",2026-04-21 17:00:00,-0.19093280136083451,-0.6849824311281482,-0.4473660452321624,-0.6370593552896231,-0.23716707616146662,-0.4251909199457891,0.10757597917474515,91.0
"Jigar Colony, Moradabad - UPPCB",2026-04-21 17:00:00,0.6545872741299813,0.1467819495274603,-0.18765439689021268,-0.5344558945344011,0.08511158186976846,-0.5449464738170317,-0.29215989972594775,107.0
"Kadri, Mangalore - KSPCB",2026-04-21 17:00:00,-0.19093280136083451,-0.9622372246800176,-0.9667893419160617,-0.9961714679329003,-1.224145466382124,-0.6886531384625227,-0.29215989972594775,45.0
"Kalabhavan, Dharwad - KSPCB",2026-04-21 17:00:00,1.443739344588076,0.42403674307932976,0.072057251451737,-0.329248973023957,-0.23716707616146662,0.31729351405591477,-0.7718429544067792,91.0
"Kalal Majra, Khanna - PPCB",2026-04-21 17:00:00,-0.07819679129539242,0.42403674307932976,0.072057251451737,-0.329248973023957,-0.8615819760969845,-0.5688975845912801,0.507311858075438,60.0
"Kalidaspur, Balasore - OSPCB",2026-04-21 17:00:00,1.0491633093590287,-0.1304728440244092,-0.8109623529108919,1.9023762984021222,-0.6601578148274626,-0.7126042492367712,-0.13226554816567057,127.0
"Kalindi Kunj, Khurja - UPPCB",2026-04-21 17:00:00,1.1618993194244707,-1.2394920182318871,-0.759020023242502,-0.9705206027440948,0.7296688979322385,0.2693912925074178,-0.5320014270663634,139.0
"Kalu Nagar, Dombivli - MPCB",2026-04-21 17:00:00,-0.5855088365898818,-0.9622372246800176,0.020114921783347058,-0.5857576249120121,-0.8817243922239367,-0.9281642462050079,-0.6918957786266406,59.0
"Kalyana Nagara, Chikkamagaluru - KSPCB",2026-04-21 17:00:00,-0.698244846655324,-0.9622372246800176,-0.29153905622699255,-0.6114084901008177,-0.21702466003451443,-0.3054353660745466,-0.29215989972594775,92.0
"Kamalnath Nagar, Bettiah - BSPCB",2026-04-21 17:00:00,-0.24730080639355556,-1.2394920182318871,-0.9667893419160617,-0.8166154116112617,-1.2845727147629806,-0.9760664677535049,0.42736468229529945,39.0
"Kamble Tarf Birwadi, Mahad - MPCB",2026-04-21 17:00:00,0.7109552791627023,-0.1304728440244092,-0.6031930342373322,0.029863139619320137,0.004541917361959685,-0.3054353660745466,2.1062553736782097,103.0
"Kanuru, Vijayawada - APPCB",2026-04-21 17:00:00,0.8236912892281444,-0.1304728440244092,-0.23959672655860262,0.004212274430514627,-0.21702466003451443,-0.3054353660745466,-0.29215989972594775,92.0
"Kareemganj, Gaya - BSPCB",2026-04-21 17:00:00,-1.4310289120806976,-0.9622372246800176,-0.759020023242502,0.7737382300946799,1.4749382946294696,1.0118757265091216,1.9463610221179324,176.0
"Kariavattom, Thiruvananthapuram - Kerala PCB",2026-04-21 17:00:00,1.500107349620797,-0.1304728440244092,-0.23959672655860262,-0.5601067597232066,-0.21702466003451443,-0.3054353660745466,-0.29215989972594775,92.0
"Karni Colony, Nagaur - RSPCB",2026-04-21 17:00:00,-1.0928208818843714,0.9785463301830687,-0.23959672655860262,0.7737382300946799,0.20596607863148161,-0.7605064707852683,-0.8517901301869177,113.0
"Kasarvadavali, Thane - MPCB",2026-04-21 17:00:00,-0.8673488617534871,-0.1304728440244092,-0.23959672655860262,-0.3035981078351515,-0.21702466003451443,-0.3054353660745466,-0.29215989972594775,92.0
"Kashiram Nagar, Moradabad - UPPCB",2026-04-21 17:00:00,-0.698244846655324,-0.40772763757627867,-0.08376973755343281,0.5172295782066249,-0.23716707616146662,-0.7605064707852683,-0.29215989972594775,91.0
"Katargam, Surat - Nexteng Enviro",2026-04-21 17:00:00,0.4854832590318181,-1.2394920182318871,-0.4993083749005523,-1.0474731983105112,-0.4990184858118451,-0.4491420307200376,-0.4520542512862249,78.0
"Katrap, Badlapur - MPCB",2026-04-21 17:00:00,0.09090722380277075,0.1467819495274603,-0.29153905622699255,0.28637179150737524,-0.2573094922884188,-0.49704425226853466,-0.6918957786266406,90.0
"Kendriya Vidyalaya, Lucknow - CPCB",2026-04-21 17:00:00,0.20364323386821284,2.0875655043905468,0.2278842404569068,-0.43185243377917903,0.769953730186143,1.2274357234773583,-0.29215989972594775,141.0
"Khadakpada, Kalyan - MPCB",2026-04-21 17:00:00,-0.19093280136083451,-1.2394920182318871,0.48759588879885646,-1.1500766590657334,0.769953730186143,1.8741157143820681,-0.29215989972594775,152.0
"Khaira, Boisar - MPCB",2026-04-21 17:00:00,0.034539218770049694,-0.6849824311281482,-0.3954237155637724,-0.5601067597232066,-0.901866808350889,-0.5928486953655288,0.2674703307350223,58.0
"Kharahiya Basti, Araria - BSPCB",2026-04-21 17:00:00,-1.0364528768516503,0.1467819495274603,-0.6551353639057221,-1.0987749286881223,-0.15659741165365784,-0.5928486953655288,2.5059912525789025,95.0
"Khatikan Mohalla, Dausa - RSPCB",2026-04-21 17:00:00,0.2600112389009339,1.5330559172868077,1.2667308338247056,1.3380572642484012,-0.13645499552670565,-0.4251909199457891,-0.6918957786266406,105.0
"Kherwadi_Bandra East, Mumbai - MPCB",2026-04-21 17:00:00,-0.07819679129539242,2.364820297942416,-0.8109623529108919,-0.43185243377917903,-0.4587336535579407,-0.5449464738170317,-1.0116844817471948,80.0
"Khindipada-Bhandup West, Mumbai - IITM",2026-04-21 17:00:00,-0.5855088365898818,-0.1304728440244092,-0.29153905622699255,0.23507006112976422,-0.3378791567962276,-0.6407509169140257,-0.5320014270663634,86.0
